,day_of_infection,latitude,longitude,population_density,median_age,aged_65_older,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,border_closure,wear_protective_gear_in_public_requirement,businesses_and_public_services_closure,curfews,economic_measures,suspension_international_flights,imports_exports_limit,gatherings_limit,partial_lockdown,schools_closure,established_emergency,quarantine_isolation_policies,full_lockdown,mass_testing,checkpoints_within_the_country,military_deployment,Africa,Asia,Europe,North America,Oceania,South America,AFRO,AMRO,EMRO,EURO,SEARO,WPRO,airports_per_pop,temperatura,precip,PERC_POBLACION_RURAL,prison_pop,diabetes,expend__health_public,HIV,lit_rate,non_transm_mortality,num_physicians,tuberculosis,log_population,log_gdp_per_capita,log_n_airports,log_turismo
38,30.0,31.8257,117.2264,147.674,38.7,10.640999999999998,0.7,261.899,9.74,1.9,48.4,86.77799999999999,4.34,76.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35224874983549,6.325663981930001,574.773938266,40.848,121.0,9.2,2.91935373097658,0.39,96.84089,17.0,1.9798,61.0,21.087439239542938,9.63624267724031,6.230481447578482,17.95705673756892
39,36.0,4.5709,-74.2973,44.223,32.2,7.646,4.5,124.24,7.44,4.7,13.5,65.38600000000001,1.71,77.29,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.4298863248396,24.403811821399998,2618.58518334,19.222,245.0,7.4,4.89939339458942,0.4,95.09251,15.8,2.1848,33.0,17.745037177432664,9.492201711784574,6.729824070489475,15.177512482662628
40,38.0,-11.6455,43.3333,437.352,20.4,2.963,18.1,261.51599999999996,11.88,4.4,23.6,15.574000000000002,2.2,64.32,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5998424553959,23.98699951,1846.39404297,71.035,16.0,12.3,0.941362418234348,0.1,58.81702,22.9,0.2715,35.0,13.67578401496255,7.254807068539642,1.6094379124341003,10.488520429241627
41,42.0,-4.0383,21.7587,15.405,19.0,3.4019999999999997,37.0,344.094,7.2,1.7,52.3,47.964,0.0,64.57,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.89299562239992,24.520327342399998,1635.05145708,33.084,31.0,6.0,1.19367139413953,2.6,80.29876,16.7,0.1645,375.0,15.523542887549926,8.493393410133347,3.332204510175204,11.957617696467539
42,32.0,9.7489,-83.7534,96.079,33.6,9.468,1.3,137.97299999999998,8.78,6.4,17.4,83.84100000000001,1.13,80.28,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.605103458619105,23.850928715,3268.2661656,20.66,314.0,9.1,5.38734458386898,0.4,97.86379,11.5,2.8939,10.0,15.443596509845827,9.650270994925126,5.087596335232384,14.91977384959623
43,40.0,7.54,-5.5471,76.399,18.7,2.9330000000000003,28.2,303.74,2.42,2.7,20.009999999999998,19.351,0.0,57.78,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6680155512781927,26.299715567199996,1356.08177591,49.221000000000004,74.7,2.4,1.2673424556851398,2.6,47.16535,29.1,0.2314,142.0,17.08805135057807,8.18924619147577,3.519536335806739,14.491003312191221
44,38.0,45.1,15.2,73.726,44.0,19.724,0.7,253.782,5.59,34.3,39.9,96.25590000000001,5.54,78.49,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.8076724832581,10.4709106861,1037.34768241,43.053000000000004,108.0,5.4,5.62324300408363,0.1,99.12536,16.7,2.9996,8.4,15.227781828563336,10.028832899478214,4.248495242049359,16.62762048906936
45,34.0,22.0,-80.0,110.40799999999999,43.1,14.738,1.0699999999999998,190.968,8.27,17.1,53.3,85.198,5.2,78.8,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.7422538205586,25.130076970999998,1329.48686336,22.963,510.0,9.6,10.4748606681824,0.4,99.75253,16.4,8.4218,7.2,16.242666000598025,9.963116472819618,4.897839799950911,15.359663217192464
46,47.0,12.1696,-68.99,362.644,41.7,16.367,1.2799999999999998,0.0,11.62,10.05,22.69,85.50039999999998,0.0,78.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.47115120599505,21.262706912018995,1846.4215888099002,10.855,623.2,11.6,5.301591604948045,1.52,96.500222,16.55,3.9348199999999998,6.4,12.008237370904832,12.447416364416938,1.5836780466788742,12.976183182038383
47,33.0,35.1264,33.4299,127.65700000000001,37.3,13.415999999999999,0.7100000000000001,141.171,9.24,19.6,52.7,94.4783,3.4,80.98,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.1252621592216,18.7135000225,436.254837035,33.19,106.0,9.0,2.83386185765266,0.21000000000000002,98.67843,11.3,1.9509,5.4,13.68300720815118,10.386411479103298,2.772588722239781,15.186437695824551
48,33.0,49.8175,15.472999999999999,137.17600000000002,43.3,19.027,0.5900000000000001,227.485,6.82,30.5,38.3,85.9938,6.63,79.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.9525833547951,7.66549997325,666.9981124880001,26.208000000000002,154.0,7.0,5.91153986752033,0.1,98.80627999999999,15.0,4.1208,5.4,16.186593479931943,10.392279385410568,4.859812404361672,16.177401851097546
49,37.0,-4.0383,21.7587,35.879,17.0,3.02,77.1,318.949,6.1,2.1900000000000004,23.869999999999997,4.4719999999999995,0.0,60.68,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2107737390986,24.038836834,1535.03688021,55.54,33.0,6.0,0.395843433216214,0.8,77.04268,19.4,0.07399999999999998,321.0,18.310435037378834,6.6959633040406485,5.293304824724492,12.392155661061304
50,35.0,56.2639,9.5018,136.52,42.3,19.677,0.2,114.76700000000001,6.41,19.3,18.8,96.9623,2.5,80.9,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.811670619969599,7.81897849714,698.6498565669999,12.126,73.0,8.3,8.493383973836899,0.1,98.068656,11.3,4.0099,5.4,15.57202343342192,10.751146383479906,4.394449154672439,16.36096347355778
51,36.0,11.8251,42.5903,41.285,25.4,4.213,22.5,258.03700000000003,6.05,1.7,24.5,27.8479,1.4,67.11,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.1578681014816,27.643000194299997,196.185202463,22.223000000000003,83.0,5.1,1.56038142740726,1.2,75.570679,19.6,0.2237,260.0,13.803441013162642,7.9033768344312305,2.639057329615259,13.618910903755369
52,31.0,15.415,-61.371,98.56700000000001,34.9,12.12,2.06,227.37599999999998,11.62,7.829999999999998,24.929999999999996,79.756,3.8,75.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.781250434081997,22.318030431444,2112.2458407349995,29.517,391.0,11.6,3.8178164511919,1.5100000000000002,93.904258,20.12,1.1189,6.4,11.184310280713785,9.177235089400996,1.0986122886681096,11.050905878263567
53,44.0,18.7357,-70.1627,222.873,27.6,6.981,1.6,266.653,8.2,8.5,19.1,55.181999999999995,1.6,74.08,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.31861343905698,23.929749846300002,1417.07188034,18.926,240.0,8.6,2.8228815644979495,0.9,93.77846,19.0,1.56,45.0,16.199482531749336,9.588904265326784,3.6109179126442243,15.69787232410477
54,34.0,-1.8312,-78.1834,66.939,28.1,7.104,3.6,140.44799999999998,5.55,2.0,12.3,80.635,1.5,77.01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.485548425273198,21.32904646,1945.27384594,36.179,149.0,5.5,4.361646249890329,0.4,92.82979,13.0,2.0368,44.0,16.685853119566108,9.266998171640873,6.07073772800249,14.74570458948466
55,51.0,26.0,30.0,97.999,25.3,5.159,1.3,525.432,17.31,0.2,50.1,89.82700000000001,1.6,71.99,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8110664406768471,22.120453023299998,32.9133090481,57.29600000000001,80.0,17.2,1.74466855823994,0.1,71.16825,27.7,0.4521,12.0,18.443756479369345,9.263995445167211,4.430816798843313,16.23106721893509
56,36.0,13.7942,-88.8965,307.811,27.6,8.273,2.2,167.295,8.87,2.5,18.8,90.65,1.3,73.32,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.483794751349802,24.7708749775,1672.81037903,27.976999999999997,422.0,8.8,4.60725240409374,0.6,89.0086,14.0,1.5662,70.0,15.685187709366902,8.894733060957552,4.23410650459726,14.332696511878936
57,45.0,1.5,10.0,45.193999999999996,22.4,2.846,17.859999999999996,202.812,7.78,3.11,18.859999999999996,24.64,2.1,58.74,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.98936196751925,24.125999662199998,2213.30756293,27.857,95.0,6.0,0.585146900266409,7.1,94.37054,22.0,0.4017,201.0,14.154113380417563,10.025965018757367,2.0794415416798357,13.450779493547014
58,41.0,15.1794,39.7823,44.303999999999995,19.3,3.6069999999999998,27.85,311.11,6.05,0.2,11.4,18.1063,0.7,66.32,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.66566124158202,26.0683250902,257.70426445,0.0,90.8,5.1,0.782054383307695,0.7,76.57052,23.9,0.0628,89.0,15.081451457712289,7.320830688479466,2.639057329615259,11.848521601260169
59,37.0,58.5953,25.0136,31.033,42.7,19.452,0.5,255.56900000000002,4.02,24.5,39.3,91.1359,4.69,78.74,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.5691449704833,5.03093842423,629.787344127,31.12,238.0,4.2,4.8007395118475,0.9,99.88579,17.0,4.4833,13.0,14.09808460664732,10.291543734159053,2.9444389791664403,14.989230628333736
60,54.0,-26.5225,31.4659,79.492,21.5,3.1630000000000003,9.5,333.436,3.94,1.7,16.5,24.096999999999998,2.1,60.19,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0672594564217,20.41380005,798.370678712,76.20100000000001,140.2,4.5,3.5168424248695405,27.3,88.41938,26.7,0.3285,329.0,13.964072794346512,8.954153736604397,2.70805020110221,13.569611298299009
61,38.0,9.145,40.4897,104.95700000000001,19.8,3.5260000000000002,26.7,182.63400000000001,7.47,0.4,8.5,7.96,0.3,66.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49580918159100895,22.3703929466,830.51464606,79.237,136.0,4.3,0.8737191557884219,1.0,51.77118,18.3,0.07689999999999998,151.0,18.56012597531032,7.4564123821321155,4.060443010546419,13.651815643149092
62,39.0,-51.7963,-59.5236,0.28612503100000003,39.0,11.0,8.28,100.8231,2.5789999999999997,17.380000000000003,22.11,54.3605,0.3097,81.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2009.76169968418,5.7897750125,568.951248168,19.653,242.9,5.64,5.284701744094491,1.27,95.35277,11.540000000000001,3.5329000000000006,108.01000000000002,8.155936337972394,9.960198834205382,2.0794415416798357,12.990029068700007
63,40.0,61.8926,-6.9118,35.308,37.2,17.41,0.75,0.0,0.0,22.39,24.199999999999996,86.7434,0.0,80.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.4645451754835,0.9124582735461999,1060.9533917218,57.93600000000001,103.6,4.7,5.874091200530528,0.31000000000000005,99.787878,11.66,2.4554800000000006,4.279999999999999,10.796837137108716,10.445672341589836,0.6931471805599453,13.605909501681111
64,46.0,-17.7134,178.065,49.562,28.6,6.224,1.4,412.82,14.49,10.2,34.8,70.83250000000001,2.3,67.44,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.2345221787418,23.37100029,2905.11499023,43.751999999999995,174.0,14.7,2.3185744881629895,0.32,99.08211,30.6,0.86,54.0,13.706192220452104,9.071535096848953,3.367295829986474,13.676249640055394
65,65.0,64.0,26.0,18.136,42.8,21.228,0.1,153.507,5.76,18.3,22.6,94.65380000000002,3.28,81.91,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.7113395772894,1.3478611426700002,524.701103909,14.618,58.0,5.6,7.06586241722107,0.1,99.589575,10.2,3.8118,4.7,15.527634833695833,10.611196223125587,5.003946305945459,14.986133692782305
66,44.0,46.2276,2.2137,122.57799999999999,42.0,19.718,0.1,86.06,4.77,30.1,35.6,93.0774,5.98,82.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.10854963648961,10.5437222252,838.929003034,19.555999999999997,98.0,4.8,8.721329271793369,0.3,99.13033899999999,10.6,3.2672,8.9,17.994096891746132,10.5611803643548,6.142037405587356,18.3077583872827
67,36.0,-17.6797,149.4068,77.324,32.7,7.775,2.1199999999999997,0.0,22.63,5.55,24.599999999999998,78.9982,0.0,77.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.23649360635702,21.466391029348998,1826.8297126089997,38.166,204.2,19.5,3.628328908234836,0.48,96.965183,16.32,2.39777,22.0,12.545771812862718,10.645386097925847,4.007333185232471,12.28442623513897
68,49.0,-0.8037,11.6094,7.859,23.1,4.45,3.4,259.967,7.2,6.410000000000001,23.71,38.8745,6.3,66.47,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.7688127210513,24.999821390700003,1819.43900263,10.63,196.0,6.0,1.7597995698451998,3.8,84.66715999999998,14.4,0.6819,525.0,14.615595060369504,9.714951505737579,3.8066624897703196,13.772057475267932
69,63.0,13.4432,-15.3101,207.56599999999997,17.5,2.339,10.1,331.43,1.91,0.7,31.2,7.876,1.1,62.05,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.413793560048066,26.7719999967,990.4777425130001,38.73,56.0,1.9,0.7513606455177069,1.9,50.77797,20.4,0.1021,174.0,14.697899048507338,7.354213247012233,0.6931471805599453,13.221305136851795
70,39.0,42.3154,43.3569,65.032,38.7,14.864,4.2,496.218,7.11,5.3,55.5,92.2815,2.6,73.77,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.51492476514568,7.364817599999999,959.436725485,41.368,225.0,5.8,2.82902214676142,0.4,99.36426,24.9,7.1201,80.0,15.199095251247893,9.184620329260195,3.1354942159291497,15.37512798563092
71,34.0,51.0,9.0,237.016,46.6,21.453000000000003,1.05,156.139,8.31,28.2,33.1,96.06559999999999,8.0,81.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.43321342770384,8.504451891819999,713.4997304010001,22.688000000000002,79.0,10.4,8.73427838087082,0.1,96.567807,12.1,4.2488,7.3,18.243751971920446,10.719521279216007,6.29156913955832,17.476016283109868
72,34.0,7.9465,-1.0232,126.719,21.1,3.385,12.0,298.245,4.97,0.3,7.7,41.047,0.9,64.07,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.321823373999471,27.2517792583,1184.94458325,43.94,54.0,2.5,1.09192850068212,1.7,79.03964,20.8,0.1359,148.0,17.251848095026833,8.349633342512261,2.3978952727983707,14.071426026006586
73,45.0,36.1408,-5.3536,3457.1,35.5,16.7,0.7500000000000001,0.0,0.0,22.630000000000003,28.610000000000003,90.48310000000001,0.0,79.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.681517319165398,11.160576873733,914.0724751001999,0.0,76.9,5.16,5.4325705394148835,0.41000000000000003,98.29462,13.559999999999999,3.9573,9.015,10.425015699435255,10.732771327518064,0.6931471805599453,12.940369184882394
74,37.0,39.0742,21.8243,83.479,45.3,20.396,1.5,175.695,4.55,35.3,52.0,94.30170000000001,4.21,82.24,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.38746870399622,13.6555019825,668.223298315,20.941999999999997,111.0,4.7,4.83915023505688,0.2,97.93595,12.4,5.4789,4.5,16.159530929381553,10.109500489146846,4.356708826689592,17.22079959072691
75,40.0,71.7069,-42.6043,0.13699999999999998,34.3,10.36,3.78,199.94099999999997,2.16,9.629999999999999,24.78,78.1987,0.0,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,264.21475375185,-0.2157653813651999,725.5867865998,13.184000000000001,479.1,2.1,3.7116871029138565,0.8,93.379062,18.72,4.148619999999999,100.0,10.946816139580935,9.549807367575562,2.772588722239781,13.419671864716841
76,40.0,12.1165,-61.678999999999995,317.132,29.4,7.303999999999999,1.9100000000000001,243.96400000000003,10.71,5.329999999999999,19.650000000000002,82.39789999999999,3.7,72.4,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.66216372346,23.1657996859849,1952.7872604609997,63.728,424.0,10.7,2.03113183379173,1.49,98.6,21.4,1.4067,2.1,11.630886262603793,9.517448309581729,1.3862943611198906,12.128116509451258
77,31.0,13.460142999999999,144.784623,304.128,31.4,9.551,2.3299999999999996,310.496,21.52,6.88,29.880000000000003,79.9606,0.0,80.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.6238365238205,25.330513005489998,2529.1230476729997,5.22,98.7,18.7,3.764957319945097,0.37,94.110726,15.51,2.52881,49.0,12.03637506992159,10.774826686818843,1.791759469228055,14.25312076497659
